priority_tier,priority_score,subsystem,source_file,interface_name,interface_iid,interface_version,inherited_interface,vtable_slot,method_name,complete_signature,return_type,parameters,idl_attributes,current_xodus_implementation_state,implementation_markers,queryinterface_e_no_interface,public_microsoft_documentation_url,observed_on_windows,games_seen_in,issue_references,kind
2,820,XUser,xuser.idl,IXUserImpl,01acd177-91f9-4763-a38e-ccbb55ce32e0,1,IUnknown,20,XUserCheckPrivilege,"HRESULT XUserCheckPrivilege([in] XUserHandle user, [in] XUserPrivilegeOptions options, [in] XUserPrivilege privilege, [out] BOOLEAN * hasPrivilege, [out, optional] XUserPrivilegeDenyReason * reason)",HRESULT,"[{""name"": ""user"", ""type"": ""XUserHandle"", ""ctype"": ""XUserHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""options"", ""type"": ""XUserPrivilegeOptions"", ""ctype"": ""XUserPrivilegeOptions"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""privilege"", ""type"": ""XUserPrivilege"", ""ctype"": ""XUserPrivilege"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""hasPrivilege"", ""type"": ""BOOLEAN *"", ""ctype"": ""BOOLEAN *"", ""attributes"": [""out""], ""in_param"": false, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""reason"", ""type"": ""XUserPrivilegeDenyReason *"", ""ctype"": ""XUserPrivilegeDenyReason *"", ""attributes"": [""out"", ""optional""], ""in_param"": false, ""out_param"": true, ""optional"": true, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xuser.c"", ""line"": 188, ""text"": ""FIXME( \""iface %p, user %p, options %d, privilege %d, hasPrivilege %p, reason %p stub!\\n\"", iface, user, options, privilege, hasPrivilege, reason );""}, {""kind"": ""stub"", ""file"": ""xuser.c"", ""line"": 188, ""text"": ""FIXME( \""iface %p, user %p, options %d, privilege %d, hasPrivilege %p, reason %p stub!\\n\"", iface, user, options, privilege, hasPrivilege, reason );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xuser.c"", ""line"": 189, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xuser/functions/xusercheckprivilege,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 13, ""title"": ""XUser Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/13""}]",interface_method
2,820,XUser,xuser.idl,IXUserImpl,01acd177-91f9-4763-a38e-ccbb55ce32e0,1,IUnknown,21,XUserResolvePrivilegeWithUiAsync,"HRESULT XUserResolvePrivilegeWithUiAsync([in] XUserHandle user, [in] XUserPrivilegeOptions options, [in] XUserPrivilege privilege, [in, out] XAsyncBlock * async)",HRESULT,"[{""name"": ""user"", ""type"": ""XUserHandle"", ""ctype"": ""XUserHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""options"", ""type"": ""XUserPrivilegeOptions"", ""ctype"": ""XUserPrivilegeOptions"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""privilege"", ""type"": ""XUserPrivilege"", ""ctype"": ""XUserPrivilege"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xuser.c"", ""line"": 194, ""text"": ""FIXME( \""iface %p, user %p, options %d, privilege %d, async %p stub!\\n\"", iface, user, options, privilege, async );""}, {""kind"": ""stub"", ""file"": ""xuser.c"", ""line"": 194, ""text"": ""FIXME( \""iface %p, user %p, options %d, privilege %d, async %p stub!\\n\"", iface, user, options, privilege, async );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xuser.c"", ""line"": 195, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xuser/functions/xuserresolveprivilegewithuiasync,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 13, ""title"": ""XUser Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/13""}]",interface_method
2,820,XUser,xuser.idl,IXUserImpl,01acd177-91f9-4763-a38e-ccbb55ce32e0,1,IUnknown,22,XUserResolvePrivilegeWithUiResult,"HRESULT XUserResolvePrivilegeWithUiResult([in, out] XAsyncBlock * async)",HRESULT,"[{""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xuser.c"", ""line"": 200, ""text"": ""FIXME( \""iface %p, async %p stub!\\n\"", iface, async );""}, {""kind"": ""stub"", ""file"": ""xuser.c"", ""line"": 200, ""text"": ""FIXME( \""iface %p, async %p stub!\\n\"", iface, async );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xuser.c"", ""line"": 201, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xuser/functions/xuserresolveprivilegewithuiresult,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 13, ""title"": ""XUser Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/13""}]",interface_method
2,820,XUser,xuser.idl,IXUserImpl,01acd177-91f9-4763-a38e-ccbb55ce32e0,1,IUnknown,23,XUserGetTokenAndSignatureAsync,"HRESULT XUserGetTokenAndSignatureAsync([in] XUserHandle user, [in] XUserGetTokenAndSignatureOptions options, [in, string] const char * method, [in, string] const char * url, [in] SIZE_T headerCount, [in, optional, length_is(headerCount)] const XUserGetTokenAndSignatureHttpHeader * headers, [in] SIZE_T bodySize, [in, optional, size_is(bodySize)] const void * bodyBuffer, [in, out] XAsyncBlock * async)",HRESULT,"[{""name"": ""user"", ""type"": ""XUserHandle"", ""ctype"": ""XUserHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""options"", ""type"": ""XUserGetTokenAndSignatureOptions"", ""ctype"": ""XUserGetTokenAndSignatureOptions"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": true}, {""name"": ""method"", ""type"": ""const char *"", ""ctype"": ""const char *"", ""attributes"": [""in"", ""string""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": true, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""url"", ""type"": ""const char *"", ""ctype"": ""const char *"", ""attributes"": [""in"", ""string""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": true, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""headerCount"", ""type"": ""SIZE_T"", ""ctype"": ""SIZE_T"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""headers"", ""type"": ""const XUserGetTokenAndSignatureHttpHeader *"", ""ctype"": ""const XUserGetTokenAndSignatureHttpHeader *"", ""attributes"": [""in"", ""optional"", ""length_is(headerCount)""], ""in_param"": true, ""out_param"": false, ""optional"": true, ""string"": false, ""size_is"": null, ""length_is"": ""headerCount"", ""array"": ""*"", ""sensitive"": true}, {""name"": ""bodySize"", ""type"": ""SIZE_T"", ""ctype"": ""SIZE_T"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""bodyBuffer"", ""type"": ""const void *"", ""ctype"": ""const void *"", ""attributes"": [""in"", ""optional"", ""size_is(bodySize)""], ""in_param"": true, ""out_param"": false, ""optional"": true, ""string"": false, ""size_is"": ""bodySize"", ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xuser.c"", ""line"": 206, ""text"": ""FIXME( \""iface %p, user %p, options %d, method %s, url %s, headerCount %Iu, headers %p, bodySize %Iu, bodyBuffer %p, async %p stub!\\n\"", iface, user, options, debugstr_a( method ), debugstr_a( url ), headerCount, headers, bodySize, bodyBuffer, async );""}, {""kind"": ""stub"", ""file"": ""xuser.c"", ""line"": 206, ""text"": ""FIXME( \""iface %p, user %p, options %d, method %s, url %s, headerCount %Iu, headers %p, bodySize %Iu, bodyBuffer %p, async %p stub!\\n\"", iface, user, options, debugstr_a( method ), debugstr_a( url ), headerCount, headers, bodySize, bodyBuffer, async );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xuser.c"", ""line"": 207, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xuser/functions/xusergettokenandsignatureasync,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 13, ""title"": ""XUser Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/13""}]",interface_method
2,820,XUser,xuser.idl,IXUserImpl,01acd177-91f9-4763-a38e-ccbb55ce32e0,1,IUnknown,24,XUserGetTokenAndSignatureResultSize,"HRESULT XUserGetTokenAndSignatureResultSize([in, out] XAsyncBlock * async, [out] SIZE_T * bufferSize)",HRESULT,"[{""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""bufferSize"", ""type"": ""SIZE_T *"", ""ctype"": ""SIZE_T *"", ""attributes"": [""out""], ""in_param"": false, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xuser.c"", ""line"": 212, ""text"": ""FIXME( \""iface %p, async %p, bufferSize %p stub!\\n\"", iface, async, bufferSize );""}, {""kind"": ""stub"", ""file"": ""xuser.c"", ""line"": 212, ""text"": ""FIXME( \""iface %p, async %p, bufferSize %p stub!\\n\"", iface, async, bufferSize );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xuser.c"", ""line"": 213, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xuser/functions/xusergettokenandsignatureresultsize,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 13, ""title"": ""XUser Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/13""}]",interface_method
2,820,XUser,xuser.idl,IXUserImpl,01acd177-91f9-4763-a38e-ccbb55ce32e0,1,IUnknown,25,XUserGetTokenAndSignatureResult,"HRESULT XUserGetTokenAndSignatureResult([in, out] XAsyncBlock * async, [in] SIZE_T bufferSize, [out, size_is(bufferSize)] void * buffer, [out, ptr] XUserGetTokenAndSignatureData ** ptrToBuffer, [out, optional] SIZE_T * bufferUsed)",HRESULT,"[{""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""bufferSize"", ""type"": ""SIZE_T"", ""ctype"": ""SIZE_T"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""buffer"", ""type"": ""void *"", ""ctype"": ""void *"", ""attributes"": [""out"", ""size_is(bufferSize)""], ""in_param"": false, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": ""bufferSize"", ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""ptrToBuffer"", ""type"": ""XUserGetTokenAndSignatureData * *"", ""ctype"": ""XUserGetTokenAndSignatureData **"", ""attributes"": [""out"", ""ptr""], ""in_param"": false, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": true}, {""name"": ""bufferUsed"", ""type"": ""SIZE_T *"", ""ctype"": ""SIZE_T *"", ""attributes"": [""out"", ""optional""], ""in_param"": false, ""out_param"": true, ""optional"": true, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xuser.c"", ""line"": 218, ""text"": ""FIXME( \""iface %p, async %p, bufferSize %Iu, buffer %p, ptrToBuffer %p, bufferUsed %p stub!\\n\"", iface, async, bufferSize, buffer, ptrToBuffer, bufferUsed );""}, {""kind"": ""stub"", ""file"": ""xuser.c"", ""line"": 218, ""text"": ""FIXME( \""iface %p, async %p, bufferSize %Iu, buffer %p, ptrToBuffer %p, bufferUsed %p stub!\\n\"", iface, async, bufferSize, buffer, ptrToBuffer, bufferUsed );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xuser.c"", ""line"": 219, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xuser/functions/xusergettokenandsignatureresult,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 13, ""title"": ""XUser Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/13""}]",interface_method
2,820,XUser,xuser.idl,IXUserImpl,01acd177-91f9-4763-a38e-ccbb55ce32e0,1,IUnknown,26,XUserGetTokenAndSignatureUtf16Async,"HRESULT XUserGetTokenAndSignatureUtf16Async([in] XUserHandle user, [in] XUserGetTokenAndSignatureOptions options, [in, string] const WCHAR * method, [in, string] const WCHAR * url, [in] SIZE_T headerCount, [in, optional, length_is(headerCount)] const XUserGetTokenAndSignatureUtf16HttpHeader * headers, [in] SIZE_T bodySize, [in, optional, size_is(bodySize)] const void * bodyBuffer, [in, out] XAsyncBlock * async)",HRESULT,"[{""name"": ""user"", ""type"": ""XUserHandle"", ""ctype"": ""XUserHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""options"", ""type"": ""XUserGetTokenAndSignatureOptions"", ""ctype"": ""XUserGetTokenAndSignatureOptions"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": true}, {""name"": ""method"", ""type"": ""const WCHAR *"", ""ctype"": ""const WCHAR *"", ""attributes"": [""in"", ""string""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": true, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""url"", ""type"": ""const WCHAR *"", ""ctype"": ""const WCHAR *"", ""attributes"": [""in"", ""string""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": true, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""headerCount"", ""type"": ""SIZE_T"", ""ctype"": ""SIZE_T"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""headers"", ""type"": ""const XUserGetTokenAndSignatureUtf16HttpHeader *"", ""ctype"": ""const XUserGetTokenAndSignatureUtf16HttpHeader *"", ""attributes"": [""in"", ""optional"", ""length_is(headerCount)""], ""in_param"": true, ""out_param"": false, ""optional"": true, ""string"": false, ""size_is"": null, ""length_is"": ""headerCount"", ""array"": ""*"", ""sensitive"": true}, {""name"": ""bodySize"", ""type"": ""SIZE_T"", ""ctype"": ""SIZE_T"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""bodyBuffer"", ""type"": ""const void *"", ""ctype"": ""const void *"", ""attributes"": [""in"", ""optional"", ""size_is(bodySize)""], ""in_param"": true, ""out_param"": false, ""optional"": true, ""string"": false, ""size_is"": ""bodySize"", ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xuser.c"", ""line"": 224, ""text"": ""FIXME( \""iface %p, user %p, options %d, method %s, url %s, headerCount %Iu, headers %p, bodySize %Iu, bodyBuffer %p, async %p stub!\\n\"", iface, user, options, debugstr_w( method ), debugstr_w( url ), headerCount, headers, bodySize, bodyBuffer, async );""}, {""kind"": ""stub"", ""file"": ""xuser.c"", ""line"": 224, ""text"": ""FIXME( \""iface %p, user %p, options %d, method %s, url %s, headerCount %Iu, headers %p, bodySize %Iu, bodyBuffer %p, async %p stub!\\n\"", iface, user, options, debugstr_w( method ), debugstr_w( url ), headerCount, headers, bodySize, bodyBuffer, async );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xuser.c"", ""line"": 225, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xuser/functions/xusergettokenandsignatureutf16async,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 13, ""title"": ""XUser Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/13""}]",interface_method
2,820,XUser,xuser.idl,IXUserImpl,01acd177-91f9-4763-a38e-ccbb55ce32e0,1,IUnknown,27,XUserGetTokenAndSignatureUtf16ResultSize,"HRESULT XUserGetTokenAndSignatureUtf16ResultSize([in, out] XAsyncBlock * async, [out] SIZE_T * bufferSize)",HRESULT,"[{""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""bufferSize"", ""type"": ""SIZE_T *"", ""ctype"": ""SIZE_T *"", ""attributes"": [""out""], ""in_param"": false, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xuser.c"", ""line"": 230, ""text"": ""FIXME( \""iface %p, async %p, bufferSize %p stub!\\n\"", iface, async, bufferSize );""}, {""kind"": ""stub"", ""file"": ""xuser.c"", ""line"": 230, ""text"": ""FIXME( \""iface %p, async %p, bufferSize %p stub!\\n\"", iface, async, bufferSize );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xuser.c"", ""line"": 231, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xuser/functions/xusergettokenandsignatureutf16resultsize,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 13, ""title"": ""XUser Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/13""}]",interface_method
2,820,XUser,xuser.idl,IXUserImpl,01acd177-91f9-4763-a38e-ccbb55ce32e0,1,IUnknown,28,XUserGetTokenAndSignatureUtf16Result,"HRESULT XUserGetTokenAndSignatureUtf16Result([in, out] XAsyncBlock * async, [in] SIZE_T bufferSize, [out, size_is(bufferSize)] void * buffer, [out, ptr] XUserGetTokenAndSignatureUtf16Data ** ptrToBuffer, [out, optional] SIZE_T * bufferUsed)",HRESULT,"[{""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""bufferSize"", ""type"": ""SIZE_T"", ""ctype"": ""SIZE_T"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""buffer"", ""type"": ""void *"", ""ctype"": ""void *"", ""attributes"": [""out"", ""size_is(bufferSize)""], ""in_param"": false, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": ""bufferSize"", ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""ptrToBuffer"", ""type"": ""XUserGetTokenAndSignatureUtf16Data * *"", ""ctype"": ""XUserGetTokenAndSignatureUtf16Data **"", ""attributes"": [""out"", ""ptr""], ""in_param"": false, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": true}, {""name"": ""bufferUsed"", ""type"": ""SIZE_T *"", ""ctype"": ""SIZE_T *"", ""attributes"": [""out"", ""optional""], ""in_param"": false, ""out_param"": true, ""optional"": true, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xuser.c"", ""line"": 236, ""text"": ""FIXME( \""iface %p, async %p, bufferSize %Iu, buffer %p, ptrToBuffer %p, bufferUsed %p stub!\\n\"", iface, async, bufferSize, buffer, ptrToBuffer, bufferUsed );""}, {""kind"": ""stub"", ""file"": ""xuser.c"", ""line"": 236, ""text"": ""FIXME( \""iface %p, async %p, bufferSize %Iu, buffer %p, ptrToBuffer %p, bufferUsed %p stub!\\n\"", iface, async, bufferSize, buffer, ptrToBuffer, bufferUsed );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xuser.c"", ""line"": 237, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xuser/functions/xusergettokenandsignatureutf16result,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 13, ""title"": ""XUser Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/13""}]",interface_method
2,820,XUser,xuser.idl,IXUserImpl,01acd177-91f9-4763-a38e-ccbb55ce32e0,1,IUnknown,29,XUserResolveIssueWithUiAsync,"HRESULT XUserResolveIssueWithUiAsync([in] XUserHandle user, [in, optional, string] const char * url, [in, out] XAsyncBlock * async)",HRESULT,"[{""name"": ""user"", ""type"": ""XUserHandle"", ""ctype"": ""XUserHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""url"", ""type"": ""const char *"", ""ctype"": ""const char *"", ""attributes"": [""in"", ""optional"", ""string""], ""in_param"": true, ""out_param"": false, ""optional"": true, ""string"": true, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xuser.c"", ""line"": 242, ""text"": ""FIXME( \""iface %p, user %p, url %s, async %p stub!\\n\"", iface, user, debugstr_a( url ), async );""}, {""kind"": ""stub"", ""file"": ""xuser.c"", ""line"": 242, ""text"": ""FIXME( \""iface %p, user %p, url %s, async %p stub!\\n\"", iface, user, debugstr_a( url ), async );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xuser.c"", ""line"": 243, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xuser/functions/xuserresolveissuewithuiasync,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 13, ""title"": ""XUser Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/13""}]",interface_method
2,820,XUser,xuser.idl,IXUserImpl,01acd177-91f9-4763-a38e-ccbb55ce32e0,1,IUnknown,30,XUserResolveIssueWithUiResult,"HRESULT XUserResolveIssueWithUiResult([in, out] XAsyncBlock * async)",HRESULT,"[{""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xuser.c"", ""line"": 248, ""text"": ""FIXME( \""iface %p, async %p stub!\\n\"", iface, async );""}, {""kind"": ""stub"", ""file"": ""xuser.c"", ""line"": 248, ""text"": ""FIXME( \""iface %p, async %p stub!\\n\"", iface, async );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xuser.c"", ""line"": 249, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xuser/functions/xuserresolveissuewithuiresult,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 13, ""title"": ""XUser Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/13""}]",interface_method
